id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,base_generator_count,base_generator_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,labelled_violation_count,labelled_violation_rank,combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,rank_identity_holds,base_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-p2-n9-0016,ddgp,3,9,2,2-8;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,6,3,8,0,0,1,3,3,3,0,1,True,"{9}@{1,2,6}:base-clique;{9}@{1,2,6}:cone;{8}@{1,5,6}:base-clique;{8}@{1,5,6}:cone;{7}@{1,4,6}:base-clique;{7}@{1,4,6}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0017,ddgp,3,9,2,4-5;5-6,"{1,2,3,4,5,6}","{5,6}",2,4,2,4,0,0,1,3,2,2,0,1,True,"{6}@{1,2,4}:base-clique;{6}@{1,2,4}:cone;{5}@{1,2,3}:base-clique;{5}@{1,2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0018,ddgp,3,9,2,4-9;7-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{3,5,7}:base-clique;{9}@{3,5,7}:cone;{8}@{2,3,6}:base-clique;{8}@{2,3,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0019,ddgp,3,9,2,3-6;6-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,6,3,8,0,0,1,4,3,3,0,1,True,"{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone;{6}@{1,4,5}:base-clique;{6}@{1,4,5}:cone;{5,6}@{1,3,4}:base-clique;{5,6}@{1,3,4}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0020,ddgp,3,9,2,7-9;8-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,6,3,8,0,0,1,4,3,3,0,1,True,"{9}@{1,5,6}:base-clique;{9}@{1,5,6}:cone;{8}@{2,4,5}:base-clique;{8}@{2,4,5}:cone;{7}@{1,2,6}:base-clique;{7}@{1,2,6}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0021,ddgp,3,9,2,1-9;3-8,"{1,2,3,4,5,6,8,9}","{5,6,8,9}",4,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{3,4,6}:base-clique;{9}@{3,4,6}:cone;{8}@{1,2,5}:base-clique;{8}@{1,2,5}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0022,ddgp,3,9,2,4-6;4-8,"{1,2,3,4,5,6,8}","{5,6,8}",3,4,2,4,0,0,1,2,2,2,0,1,True,"{8}@{1,2,3}:base-clique;{8}@{1,2,3}:cone;{6}@{2,3,5}:base-clique;{6}@{2,3,5}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0023,ddgp,3,9,2,3-9;7-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,2,1,2,0,0,1,2,1,1,0,1,True,"{9}@{1,4,6}:base-clique;{9}@{1,4,6}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0024,ddgp,3,9,2,5-7;6-7,"{1,2,3,4,5,6,7}","{5,6,7}",3,6,3,8,0,0,1,5,3,3,0,1,True,"{7}@{2,3,4}:base-clique;{7}@{2,3,4}:cone;{6}@{1,3,5}:base-clique;{6}@{1,3,5}:cone;{5,6}@{1,2,3}:base-clique;{5,6}@{1,2,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0025,ddgp,3,9,2,2-5;2-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{4,6,7}:base-clique;{8}@{4,6,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0026,ddgp,3,9,2,2-9;4-7,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,1,1,2,0,0,1,1,1,1,0,1,True,"{9}@{1,3,6}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0027,ddgp,3,9,2,5-8;5-9,"{1,2,3,4,5,6,8,9}","{5,6,8,9}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{2,6,8}:base-clique;{9}@{2,6,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0028,ddgp,3,9,2,1-6;5-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{2,6,7}:base-clique;{9}@{2,6,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0029,ddgp,3,9,2,2-8;4-8,"{1,2,3,4,5,8}","{5,8}",2,2,1,2,0,0,1,2,1,1,0,1,True,"{8}@{1,3,5}:base-clique;{8}@{1,3,5}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0030,ddgp,3,9,2,5-9;7-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,5,3,8,0,0,1,3,3,3,0,1,True,"{9}@{2,3,6}:base-clique;{9}@{2,3,6}:cone;{8}@{1,2,5}:cone;{7}@{2,4,5}:base-clique;{7}@{2,4,5}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0031,ddgp,3,9,2,3-8;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{1,6,8}:base-clique;{9}@{1,6,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0032,ddgp,3,9,2,3-8;3-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{4,6,7}:base-clique;{9}@{4,6,7}:cone;{8}@{4,5,7}:base-clique;{8}@{4,5,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0033,ddgp,3,9,2,4-5;7-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,6,3,8,0,0,1,4,3,3,0,1,True,"{9}@{1,3,5}:base-clique;{9}@{1,3,5}:cone;{7}@{1,3,6}:base-clique;{7}@{1,3,6}:cone;{5,9}@{1,2,3}:base-clique;{5,9}@{1,2,3}:cone",,8,1,3,0,True,True,True
ddgp-p2-n9-0034,ddgp,3,9,2,1-9;6-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{2,5,7}:base-clique;{9}@{2,5,7}:cone;{8}@{1,4,7}:base-clique;{8}@{1,4,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0035,ddgp,3,9,2,2-8;5-7,"{1,2,3,4,5,7,8}","{5,7,8}",3,3,2,4,0,0,1,2,2,2,0,1,True,"{7}@{1,3,4}:cone;{5,8}@{1,3,4}:cone;{5,7,8}@{1,3,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p2-n9-0036,ddgp,3,9,2,1-7;3-6,"{1,2,3,4,5,6,7}","{5,6,7}",3,3,2,4,0,0,1,2,2,2,0,1,True,"{7}@{2,3,4}:cone;{6}@{1,4,5}:base-clique;{6}@{1,4,5}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0037,ddgp,3,9,2,2-9;6-9,"{2,3,4,5,6,8,9}","{5,6,8,9}",4,3,2,4,1,1,2,2,1,2,1,2,True,"{9}@{3,4,8}:base-clique;{9}@{3,4,8}:cone;{5,6,8,9}@{2,3,4}:base-clique","{5,6,8,9}@{2,3,4}:base-clique",4,2,2,1,True,True,True
ddgp-p2-n9-0038,ddgp,3,9,2,2-9;4-9,"{1,2,3,4,5,6,8,9}","{5,6,8,9}",4,2,1,2,0,0,1,2,1,1,0,1,True,"{9}@{1,3,8}:base-clique;{9}@{1,3,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0039,ddgp,3,9,2,5-8;7-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,2,1,1,0,1,True,"{8}@{2,3,6}:base-clique;{8}@{2,3,6}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0040,ddgp,3,9,2,7-8;8-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{3,6,7}:base-clique;{9}@{3,6,7}:cone;{8}@{1,5,6}:base-clique;{8}@{1,5,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0041,ddgp,3,9,2,1-8;8-9,"{1,2,3,4,6,7,8,9}","{6,7,8,9}",4,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{2,6,7}:base-clique;{9}@{2,6,7}:cone;{8}@{2,3,4}:base-clique;{8}@{2,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0042,ddgp,3,9,2,2-9;3-5,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{1,4,8}:base-clique;{9}@{1,4,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0043,ddgp,3,9,2,5-6;6-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0044,ddgp,3,9,2,3-6;4-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{1,6,8}:base-clique;{9}@{1,6,8}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0045,ddgp,3,9,2,1-7;2-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{4,6,7}:base-clique;{8}@{4,6,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0046,ddgp,3,9,2,5-9;6-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,6,3,8,2,1,2,2,2,3,1,2,True,"{9}@{2,6,7}:base-clique;{9}@{2,6,7}:cone;{8}@{1,2,4}:base-clique;{8}@{1,2,4}:cone;{7,9}@{2,5,6}:base-clique;{7,9}@{2,5,6}:cone","{7,9}@{2,5,6}:base-clique;{7,9}@{2,5,6}:cone",8,2,3,1,True,True,True
ddgp-p2-n9-0047,ddgp,3,9,2,5-6;6-8,"{1,2,3,4,5,6,8}","{5,6,8}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{2,3,5}:base-clique;{8}@{2,3,5}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0048,ddgp,3,9,2,5-8;6-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,2,1,1,0,1,True,"{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0049,ddgp,3,9,2,4-9;7-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{5,6,8}:base-clique;{9}@{5,6,8}:cone;{7}@{1,5,6}:base-clique;{7}@{1,5,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0050,ddgp,3,9,2,1-7;6-7,"{1,2,3,4,5,6,7}","{5,6,7}",3,2,1,2,0,0,1,2,1,1,0,1,True,"{7}@{2,3,5}:base-clique;{7}@{2,3,5}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0051,ddgp,3,9,2,5-7;5-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{4,6,7}:base-clique;{9}@{4,6,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0052,ddgp,3,9,2,2-8;6-9,"{2,3,4,5,6,8,9}","{5,6,8,9}",4,5,3,8,1,1,2,2,2,3,1,2,True,"{9}@{4,5,8}:base-clique;{9}@{4,5,8}:cone;{8,9}@{4,5,6}:base-clique;{8,9}@{4,5,6}:cone;{5,6,8,9}@{2,3,4}:base-clique","{5,6,8,9}@{2,3,4}:base-clique",8,2,3,1,True,True,True
ddgp-p2-n9-0053,ddgp,3,9,2,2-8;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{1,2,5}:base-clique;{9}@{1,2,5}:cone;{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0054,ddgp,3,9,2,3-7;3-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,0,0,1,0,0,1,0,0,0,0,1,True,,,1,1,0,0,True,True,True
ddgp-p2-n9-0055,ddgp,3,9,2,2-7;4-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{1,5,7}:base-clique;{8}@{1,5,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0056,ddgp,3,9,2,5-8;6-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{1,3,4}:base-clique;{9}@{1,3,4}:cone;{8}@{1,6,7}:base-clique;{8}@{1,6,7}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0057,ddgp,3,9,2,5-7;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{4,5,8}:base-clique;{9}@{4,5,8}:cone;{7}@{1,3,6}:base-clique;{7}@{1,3,6}:cone",,4,1,2,0,True,True,True
ddgp-p2-n9-0058,ddgp,3,9,2,1-6;1-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{2,5,7}:base-clique;{8}@{2,5,7}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0059,ddgp,3,9,2,4-7;6-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{1,2,5}:base-clique;{8}@{1,2,5}:cone",,2,1,1,0,True,True,True
ddgp-p2-n9-0060,ddgp,3,9,2,4-9;5-7,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{1,3,6}:base-clique;{9}@{1,3,6}:cone;{7}@{1,2,6}:base-clique;{7}@{1,2,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0001,ddgp,3,9,3,4-7;4-9;8-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{1,3,7}:base-clique;{9}@{1,3,7}:cone;{8}@{1,2,3}:base-clique;{8}@{1,2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0002,ddgp,3,9,3,1-9;4-8;7-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,6,3,8,0,0,1,4,3,3,0,1,True,"{9}@{3,4,6}:base-clique;{9}@{3,4,6}:cone;{8}@{1,3,5}:base-clique;{8}@{1,3,5}:cone;{7}@{2,3,4}:base-clique;{7}@{2,3,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0003,ddgp,3,9,3,2-9;3-8;6-7,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,5,3,8,0,0,1,3,3,3,0,1,True,"{9}@{1,4,8}:base-clique;{9}@{1,4,8}:cone;{7}@{3,4,5}:base-clique;{7}@{3,4,5}:cone;{6}@{2,4,5}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0004,ddgp,3,9,3,2-7;2-8;4-8,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,4,2,4,0,0,1,3,2,2,0,1,True,"{8}@{1,3,6}:base-clique;{8}@{1,3,6}:cone;{7}@{1,3,4}:base-clique;{7}@{1,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0005,ddgp,3,9,3,3-8;4-7;6-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{9}@{2,3,7}:base-clique;{9}@{2,3,7}:cone;{8}@{1,4,6}:base-clique;{8}@{1,4,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0006,ddgp,3,9,3,2-8;3-8;8-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,4,2,2,0,1,True,"{9}@{1,3,5}:base-clique;{9}@{1,3,5}:cone;{8}@{4,5,7}:base-clique;{8}@{4,5,7}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0007,ddgp,3,9,3,2-8;2-9;5-8,"{1,2,3,4,5,7,8,9}","{5,7,8,9}",4,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{1,5,7}:base-clique;{9}@{1,5,7}:cone;{8}@{3,4,7}:base-clique;{8}@{3,4,7}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0008,ddgp,3,9,3,1-9;3-5;6-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,3,2,4,0,0,1,3,2,2,0,1,True,"{9}@{2,7,8}:base-clique;{9}@{2,7,8}:cone;{5,6,7,8,9}@{1,2,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n9-0009,ddgp,3,9,3,1-7;5-9;7-8,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{1,3,8}:base-clique;{9}@{1,3,8}:cone;{7}@{3,5,6}:base-clique;{7}@{3,5,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0010,ddgp,3,9,3,6-8;6-9;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,4,2,4,0,0,1,3,2,2,0,1,True,"{9}@{3,5,8}:base-clique;{9}@{3,5,8}:cone;{7}@{1,3,6}:base-clique;{7}@{1,3,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0011,ddgp,3,9,3,4-9;5-7;5-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,2,1,1,0,1,True,"{9}@{2,7,8}:base-clique;{9}@{2,7,8}:cone",,2,1,1,0,True,True,True
ddgp-p3-n9-0012,ddgp,3,9,3,3-5;3-6;5-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,3,2,4,0,0,1,3,2,2,0,1,True,"{9}@{2,4,7}:base-clique;{9}@{2,4,7}:cone;{5,6,7,9}@{1,2,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n9-0013,ddgp,3,9,3,2-7;2-8;7-8,"{1,2,3,4,6,7,8}","{6,7,8}",3,6,3,8,0,0,1,5,3,3,0,1,True,"{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone;{7}@{1,4,6}:base-clique;{7}@{1,4,6}:cone;{6,7}@{1,2,4}:base-clique;{6,7}@{1,2,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0014,ddgp,3,9,3,1-6;3-9;5-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,6,3,8,0,0,1,5,3,3,0,1,True,"{9}@{2,7,8}:base-clique;{9}@{2,7,8}:cone;{8,9}@{2,6,7}:base-clique;{8,9}@{2,6,7}:cone;{5,6,7,8,9}@{2,3,4}:base-clique;{5,6,7,8,9}@{2,3,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0015,ddgp,3,9,3,3-6;5-9;6-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,2,1,1,0,1,True,"{9}@{2,3,8}:base-clique;{9}@{2,3,8}:cone",,2,1,1,0,True,True,True
ddgp-p3-n9-0016,ddgp,3,9,3,2-7;2-8;6-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{4,7,8}:base-clique;{9}@{4,7,8}:cone",,2,1,1,0,True,True,True
ddgp-p3-n9-0017,ddgp,3,9,3,1-7;3-6;7-8,"{1,2,3,4,6,7,8}","{6,7,8}",3,6,3,8,0,0,1,4,3,3,0,1,True,"{8}@{1,2,6}:base-clique;{8}@{1,2,6}:cone;{7}@{2,4,6}:base-clique;{7}@{2,4,6}:cone;{6,7,8}@{1,2,4}:base-clique;{6,7,8}@{1,2,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0018,ddgp,3,9,3,5-7;6-8;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,7,4,16,0,0,1,6,4,4,0,1,True,"{9}@{1,3,4}:base-clique;{9}@{1,3,4}:cone;{8}@{2,3,4}:cone;{7}@{1,2,6}:base-clique;{7}@{1,2,6}:cone;{6,7}@{1,2,5}:base-clique;{6,7}@{1,2,5}:cone",,16,1,4,0,True,True,True
ddgp-p3-n9-0019,ddgp,3,9,3,1-9;4-9;7-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,4,2,4,0,0,1,4,2,2,0,1,True,"{9}@{2,3,6}:base-clique;{9}@{2,3,6}:cone;{7}@{4,5,6}:base-clique;{7}@{4,5,6}:cone",,4,1,2,0,True,True,True
ddgp-p3-n9-0020,ddgp,3,9,3,1-9;2-6;4-9,"{1,2,3,4,5,6,7,9}","{5,6,7,9}",4,2,1,2,0,0,1,2,1,1,0,1,True,"{9}@{5,6,7}:base-clique;{9}@{5,6,7}:cone",,2,1,1,0,True,True,True
ddgp-p3-n9-0021,ddgp,3,9,3,4-6;4-7;8-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,5,3,8,0,0,1,4,3,3,0,1,True,"{9}@{1,3,4}:cone;{8}@{1,6,7}:base-clique;{8}@{1,6,7}:cone;{7,8}@{1,3,6}:base-clique;{7,8}@{1,3,6}:cone",,8,1,3,0,True,True,True
ddgp-p3-n9-0022,ddgp,3,9,3,3-6;4-8;6-7,"{1,2,3,4,5,6,7,8}","{5,6,7,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{7}@{1,2,4}:base-clique;{7}@{1,2,4}:cone",,2,1,1,0,True,True,True
